timestamp,size,count,input_bytes,input_lines,input_triples,tool,mode,variant,folding,run,exit_code,time_s,peak_kb,output_bytes,batch_size,stderr
2026-07-21T09:14:45+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,1,,8,0,1.11,27564,1965094,1000,
2026-07-21T09:14:46+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,1,,9,0,1.09,27536,1965094,1000,
2026-07-21T09:14:47+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,1,,10,0,1.10,27536,1965094,1000,
2026-07-21T09:14:48+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,1,0,0.41,34204,1602638,1000,
2026-07-21T09:14:48+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,2,0,0.41,34312,1602638,1000,
2026-07-21T09:14:49+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,3,0,0.41,34284,1602638,1000,
2026-07-21T09:14:49+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,4,0,0.41,34120,1602638,1000,
2026-07-21T09:14:49+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,5,0,0.41,34136,1602638,1000,
2026-07-21T09:14:50+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,6,0,0.41,34280,1602638,1000,
2026-07-21T09:14:50+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,7,0,0.41,34324,1602638,1000,
2026-07-21T09:14:51+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,8,0,0.41,34100,1602638,1000,
2026-07-21T09:14:51+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,9,0,0.41,34076,1602638,1000,
2026-07-21T09:14:51+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,fixed,10,0,0.41,34184,1602638,1000,
2026-07-21T09:14:52+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,1,0,0.41,34140,1486161,1000,
2026-07-21T09:14:52+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,2,0,0.40,34144,1486161,1000,
2026-07-21T09:14:53+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,3,0,0.42,34008,1486161,1000,
2026-07-21T09:14:53+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,4,0,0.41,34152,1486161,1000,
2026-07-21T09:14:54+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,5,0,0.41,33964,1486161,1000,
2026-07-21T09:14:54+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,6,0,0.41,33980,1486161,1000,
2026-07-21T09:14:54+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,7,0,0.41,34316,1486161,1000,
2026-07-21T09:14:55+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,8,0,0.41,34236,1486161,1000,
2026-07-21T09:14:55+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,9,0,0.41,34096,1486161,1000,
2026-07-21T09:14:56+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,2,open,10,0,0.41,34156,1486161,1000,
2026-07-21T09:14:56+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,1,0,0.85,29280,2043953,1000,
2026-07-21T09:14:57+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,2,0,0.84,29480,2043953,1000,
2026-07-21T09:14:58+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,3,0,0.84,29284,2043953,1000,
2026-07-21T09:14:59+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,4,0,0.84,29456,2043953,1000,
2026-07-21T09:15:00+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,5,0,0.84,29468,2043953,1000,
2026-07-21T09:15:01+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,6,0,0.85,29476,2043953,1000,
2026-07-21T09:15:02+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,7,0,0.85,29292,2043953,1000,
2026-07-21T09:15:02+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,8,0,0.83,29436,2043953,1000,
2026-07-21T09:15:03+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,9,0,0.84,29292,2043953,1000,
2026-07-21T09:15:04+00:00,0.5mb,200,463802,10835,13400,cypher,large-file,3,,10,0,0.85,29460,2043953,1000,
2026-07-21T09:15:05+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,1,0,0.63,73024,3016321,,
2026-07-21T09:15:05+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,2,0,0.63,73124,3016321,,
2026-07-21T09:15:06+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,3,0,0.63,73052,3016321,,
2026-07-21T09:15:07+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,4,0,0.64,73176,3016321,,
2026-07-21T09:15:07+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,5,0,0.63,73048,3016321,,
2026-07-21T09:15:08+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,6,0,0.63,73128,3016321,,
2026-07-21T09:15:09+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,7,0,0.63,73076,3016321,,
2026-07-21T09:15:09+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,8,0,0.63,73016,3016321,,
2026-07-21T09:15:10+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,9,0,0.63,73144,3016321,,
2026-07-21T09:15:11+00:00,1mb,400,937299,21635,26800,yarspg,normal,1,,10,0,0.63,73012,3016321,,
2026-07-21T09:15:11+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,1,0,0.60,66764,2577601,,
2026-07-21T09:15:12+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,2,0,0.61,66836,2577601,,
2026-07-21T09:15:12+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,3,0,0.59,66908,2577601,,
2026-07-21T09:15:13+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,4,0,0.61,66872,2577601,,
2026-07-21T09:15:14+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,5,0,0.60,66876,2577601,,
2026-07-21T09:15:14+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,6,0,0.59,66804,2577601,,
2026-07-21T09:15:15+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,7,0,0.60,66880,2577601,,
2026-07-21T09:15:15+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,8,0,0.60,66904,2577601,,
2026-07-21T09:15:16+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,9,0,0.60,66732,2577601,,
2026-07-21T09:15:17+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,fixed,10,0,0.60,66908,2577601,,
2026-07-21T09:15:17+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,1,0,0.61,66188,2413908,,
2026-07-21T09:15:18+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,2,0,0.60,66336,2413908,,
2026-07-21T09:15:18+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,3,0,0.61,66312,2413908,,
2026-07-21T09:15:19+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,4,0,0.60,66356,2413908,,
2026-07-21T09:15:20+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,5,0,0.60,66340,2413908,,
2026-07-21T09:15:20+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,6,0,0.61,66440,2413908,,
2026-07-21T09:15:21+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,7,0,0.60,66280,2413908,,
2026-07-21T09:15:21+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,8,0,0.60,66408,2413908,,
2026-07-21T09:15:22+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,9,0,0.60,66352,2413908,,
2026-07-21T09:15:23+00:00,1mb,400,937299,21635,26800,yarspg,normal,2,open,10,0,0.60,66280,2413908,,
2026-07-21T09:15:23+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,1,0,0.63,77132,3080404,,
2026-07-21T09:15:24+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,2,0,0.63,77004,3080404,,
2026-07-21T09:15:25+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,3,0,0.64,77016,3080404,,
2026-07-21T09:15:25+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,4,0,0.64,77136,3080404,,
2026-07-21T09:15:26+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,5,0,0.63,77068,3080404,,
2026-07-21T09:15:27+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,6,0,0.63,77012,3080404,,
2026-07-21T09:15:27+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,7,0,0.63,76764,3080404,,
2026-07-21T09:15:28+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,8,0,0.64,77228,3080404,,
2026-07-21T09:15:28+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,9,0,0.63,77120,3080404,,
2026-07-21T09:15:29+00:00,1mb,400,937299,21635,26800,yarspg,normal,3,,10,0,0.63,77048,3080404,,
2026-07-21T09:15:30+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,1,0,0.63,77964,3245423,,
2026-07-21T09:15:30+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,2,0,0.64,77940,3245423,,
2026-07-21T09:15:31+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,3,0,0.67,77936,3245423,,
2026-07-21T09:15:32+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,4,0,0.64,77796,3245423,,
2026-07-21T09:15:32+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,5,0,0.64,78048,3245423,,
2026-07-21T09:15:33+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,6,0,0.65,77976,3245423,,
2026-07-21T09:15:34+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,7,0,0.64,77920,3245423,,
2026-07-21T09:15:34+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,8,0,0.64,77696,3245423,,
2026-07-21T09:15:35+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,9,0,0.64,77820,3245423,,
2026-07-21T09:15:36+00:00,1mb,400,937299,21635,26800,cypher,normal,1,,10,0,0.64,78040,3245423,,
2026-07-21T09:15:36+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,1,0,0.61,71616,2766703,,
2026-07-21T09:15:37+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,2,0,0.61,71560,2766703,,
2026-07-21T09:15:37+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,3,0,0.61,71576,2766703,,
2026-07-21T09:15:38+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,4,0,0.61,71420,2766703,,
2026-07-21T09:15:39+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,5,0,0.62,71588,2766703,,
2026-07-21T09:15:39+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,6,0,0.61,71656,2766703,,
2026-07-21T09:15:40+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,7,0,0.61,71540,2766703,,
2026-07-21T09:15:41+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,8,0,0.61,71620,2766703,,
2026-07-21T09:15:41+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,9,0,0.62,71396,2766703,,
2026-07-21T09:15:42+00:00,1mb,400,937299,21635,26800,cypher,normal,2,fixed,10,0,0.62,71328,2766703,,
2026-07-21T09:15:42+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,1,0,0.61,70788,2598210,,
2026-07-21T09:15:43+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,2,0,0.61,70696,2598210,,
2026-07-21T09:15:44+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,3,0,0.61,70644,2598210,,
2026-07-21T09:15:44+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,4,0,0.61,70848,2598210,,
2026-07-21T09:15:45+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,5,0,0.61,70748,2598210,,
2026-07-21T09:15:46+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,6,0,0.62,70776,2598210,,
2026-07-21T09:15:46+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,7,0,0.61,70776,2598210,,
2026-07-21T09:15:47+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,8,0,0.61,70800,2598210,,
2026-07-21T09:15:47+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,9,0,0.61,70552,2598210,,
2026-07-21T09:15:48+00:00,1mb,400,937299,21635,26800,cypher,normal,2,open,10,0,0.61,70856,2598210,,
2026-07-21T09:15:49+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,1,0,0.64,82072,3402706,,
2026-07-21T09:15:49+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,2,0,0.64,82128,3402706,,
2026-07-21T09:15:50+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,3,0,0.64,81872,3402706,,
2026-07-21T09:15:51+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,4,0,0.65,82084,3402706,,
2026-07-21T09:15:51+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,5,0,0.65,82176,3402706,,
2026-07-21T09:15:52+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,6,0,0.64,82072,3402706,,
2026-07-21T09:15:53+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,7,0,0.64,82152,3402706,,
2026-07-21T09:15:53+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,8,0,0.64,82048,3402706,,
2026-07-21T09:15:54+00:00,1mb,400,937299,21635,26800,cypher,normal,3,,9,0,0.66,82224,3402706,,
