timestamp,size,count,input_bytes,input_lines,input_triples,tool,mode,variant,run,exit_code,time_s,peak_kb,output_bytes,batch_size,stderr
2026-07-11T15:57:57+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,3,0,1.16,144988,11455298,,
2026-07-11T15:57:58+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,4,0,1.16,144976,11455298,,
2026-07-11T15:57:59+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,5,0,1.15,144968,11455298,,
2026-07-11T15:58:00+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,6,0,1.21,145048,11455298,,
2026-07-11T15:58:01+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,7,0,1.14,144816,11455298,,
2026-07-11T15:58:03+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,8,0,1.14,144944,11455298,,
2026-07-11T15:58:04+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,9,0,1.15,145116,11455298,,
2026-07-11T15:58:05+00:00,2.5mb,286,2499756,580,46925,cypher,normal,2,10,0,1.15,144880,11455298,,
2026-07-11T15:58:06+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,1,0,1.06,127236,7146544,,
2026-07-11T15:58:07+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,2,0,1.08,126992,7146544,,
2026-07-11T15:58:08+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,3,0,1.09,127240,7146544,,
2026-07-11T15:58:09+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,4,0,1.07,127056,7146544,,
2026-07-11T15:58:10+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,5,0,1.06,127240,7146544,,
2026-07-11T15:58:11+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,6,0,1.08,127056,7146544,,
2026-07-11T15:58:12+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,7,0,1.07,127180,7146544,,
2026-07-11T15:58:14+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,8,0,1.07,127108,7146544,,
2026-07-11T15:58:15+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,9,0,1.10,127196,7146544,,
2026-07-11T15:58:16+00:00,2.5mb,286,2499756,580,46925,cypher,normal,3,10,0,1.06,127004,7146544,,
2026-07-11T15:58:20+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,1,0,4.38,51308,8284576,1000,
2026-07-11T15:58:25+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,2,0,4.51,51072,8284576,1000,
2026-07-11T15:58:29+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,3,0,4.41,51100,8284576,1000,
2026-07-11T15:58:34+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,4,0,4.45,51288,8284576,1000,
2026-07-11T15:58:38+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,5,0,4.38,50340,8284576,1000,
2026-07-11T15:58:42+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,6,0,4.47,51576,8284576,1000,
2026-07-11T15:58:47+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,7,0,4.56,51576,8284576,1000,
2026-07-11T15:58:51+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,8,0,4.45,51132,8284576,1000,
2026-07-11T15:58:56+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,9,0,4.37,51484,8284576,1000,
2026-07-11T15:59:00+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,1,10,0,4.39,51436,8284576,1000,
2026-07-11T15:59:01+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,1,0,1.31,70292,11530824,1000,
2026-07-11T15:59:03+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,2,0,1.31,69252,11530824,1000,
2026-07-11T15:59:04+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,3,0,1.31,69388,11530824,1000,
2026-07-11T15:59:05+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,4,0,1.35,69452,11530824,1000,
2026-07-11T15:59:07+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,5,0,1.31,69296,11530824,1000,
2026-07-11T15:59:08+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,6,0,1.33,69188,11530824,1000,
2026-07-11T15:59:09+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,7,0,1.32,69296,11530824,1000,
2026-07-11T15:59:11+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,8,0,1.31,69328,11530824,1000,
2026-07-11T15:59:12+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,9,0,1.31,69272,11530824,1000,
2026-07-11T15:59:13+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,2,10,0,1.31,70424,11530824,1000,
2026-07-11T15:59:17+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,1,0,3.46,50532,7569072,1000,
2026-07-11T15:59:20+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,2,0,3.50,50472,7569072,1000,
2026-07-11T15:59:24+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,3,0,3.51,50468,7569072,1000,
2026-07-11T15:59:27+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,4,0,3.52,50564,7569072,1000,
2026-07-11T15:59:31+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,5,0,3.46,50336,7569072,1000,
2026-07-11T15:59:34+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,6,0,3.50,50492,7569072,1000,
2026-07-11T15:59:38+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,7,0,3.49,50480,7569072,1000,
2026-07-11T15:59:41+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,8,0,3.47,50536,7569072,1000,
2026-07-11T15:59:45+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,9,0,3.60,50396,7569072,1000,
2026-07-11T15:59:49+00:00,2.5mb,286,2499756,580,46925,cypher,large-file,3,10,0,3.59,50312,7569072,1000,
